"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_control_vs_FA_edited","padj_control_vs_FA_edited","gene","dist_diag","significant"
"ENSG00000163513","TGFBR2",3.61665240449651,0.054319154583819,"TGFBR2",0.863485161392542,0.904254479576905,"TGFBR2",1.94678322733949,FALSE
"ENSG00000259129","LINC00648",-1.9025750493398,0.054320352239272,"LINC00648",-2.6189069500047,0.000271375461661641,"LINC00648",0.506523144540403,TRUE
"ENSG00000123243","ITIH5",2.95873097022505,0.0549842548275006,"ITIH5",0.959731106871317,0.924086647465348,"ITIH5",1.41350635896841,FALSE
"ENSG00000136997","MYC",-3.27985560714532,0.0549842548275006,"MYC",-3.32645911946861,0.0551339946568931,"MYC",0.0329536595909103,FALSE
"ENSG00000235552","RPL6P27",1.92827695892959,0.0549842548275006,"RPL6P27",0.654034780647361,0.717112193918089,"RPL6P27",0.901025285137283,FALSE
"ENSG00000281453","TGFB2-OT1",4.43933026156058,0.0549842548275006,"TGFB2-OT1",3.2272026676912,0.447156892257191,"TGFB2-OT1",0.857103641288375,FALSE
"ENSG00000283041","ENSG00000283041",2.23987109027285,0.055034083364147,"ENSG00000283041",0.307162354459936,0.978140461949383,"ENSG00000283041",1.36663145315179,FALSE
"ENSG00000119125","GDA",-5.62841516633098,0.0552926112788685,"GDA",-6.64140117828928,0.0180730644711915,"GDA",0.716289278302836,TRUE
"ENSG00000125492","BARHL1",4.54290371531976,0.0554811767918556,"BARHL1",3.27626209094375,0.347179982527036,"BARHL1",0.895650881929418,FALSE
"ENSG00000134853","PDGFRA",3.20217784864833,0.0565801311156941,"PDGFRA",0.862775055443593,0.935901549776679,"PDGFRA",1.65420757900182,FALSE
"ENSG00000103067","ESRP2",-4.02566961734852,0.0592590639414043,"ESRP2",-0.87105925328756,0.988359662480313,"ESRP2",2.23064638042887,FALSE
"ENSG00000109625","CPZ",2.10470822030323,0.0602574738666021,"CPZ",1.80976660192532,0.146953880833241,"CPZ",0.208555218409152,FALSE
"ENSG00000126458","RRAS",1.59908830053626,0.0602574738666021,"RRAS",1.40026168731814,0.294285734554755,"RRAS",0.140591646486889,FALSE
"ENSG00000147231","RADX",-1.52920242469867,0.0602574738666021,"RADX",-1.60293211964528,0.0143565973826556,"RADX",0.0521347672715622,TRUE
"ENSG00000198108","CHSY3",1.93360778265962,0.0602574738666021,"CHSY3",1.71654742275189,0.296101678624243,"CHSY3",0.153484852417548,FALSE
"ENSG00000153071","DAB2",3.27841963882812,0.0609063556868399,"DAB2",1.59775896100609,0.525025566177192,"DAB2",1.18840656216154,FALSE
"ENSG00000130052","STARD8",3.50576353593642,0.0612397715458079,"STARD8",1.18714264964396,0.636676040128594,"STARD8",1.63951255169817,FALSE
"ENSG00000178115","GOLGA8Q",2.67272284216121,0.0617969053776315,"GOLGA8Q",0.950304888316898,0.978661592440302,"GOLGA8Q",1.21793341520077,FALSE
"ENSG00000152779","SLC16A12",6.13415095110965,0.0629027016202733,"SLC16A12",4.01775801793837,NA,"SLC16A12",1.4965157947007,NA
"ENSG00000127920","GNG11",1.95663102229639,0.063423811240968,"GNG11",1.99648626900299,0.0967226345098171,"GNG11",0.0281819152121022,FALSE
"ENSG00000293141","ENSG00000293141",2.49775546448371,0.063423811240968,"ENSG00000293141",1.60419448114091,0.650988255276474,"ENSG00000293141",0.631843030725412,FALSE
"ENSG00000142227","EMP3",2.43608949037485,0.064110448028034,"EMP3",1.55608256468859,0.347883784899619,"EMP3",0.622258864643886,FALSE
"ENSG00000196482","ESRRG",-1.48145823173586,0.0674216438597852,"ESRRG",-1.42014261352489,0.494335381718621,"ESRRG",0.0433566894296249,FALSE
"ENSG00000114374","USP9Y",13.2357621549565,0.0675305689852362,"USP9Y",13.6620031939269,0.0567944374814229,"USP9Y",0.301397929075969,FALSE
"ENSG00000144596","GRIP2",-1.22603673157569,0.0675305689852362,"GRIP2",-0.923637445359805,0.535520080678236,"GRIP2",0.213828585909226,FALSE
"ENSG00000113140","SPARC",1.83883954031488,0.0679100991667922,"SPARC",1.47106641260151,0.186514470618159,"SPARC",0.260054872544314,FALSE
"ENSG00000102924","CBLN1",2.02271090493648,0.0685077925612292,"CBLN1",0.195270347989646,0.995154265654586,"CBLN1",1.29219561003243,FALSE
"ENSG00000166147","FBN1",2.50219315753648,0.0697895778284771,"FBN1",1.03301057297845,0.796564823185085,"FBN1",1.03886896834216,FALSE
"ENSG00000198796","ALPK2",2.52294263249433,0.0697895778284771,"ALPK2",2.54805298368958,0.135805000767741,"ALPK2",0.0177556996081345,FALSE
"ENSG00000231401","ENSG00000231401",-4.06136740026317,0.0697895778284771,"ENSG00000231401",-2.50756645330288,0.797070524675858,"ENSG00000231401",1.0987031862097,FALSE
"ENSG00000249464","LINC01091",6.30660831141036,0.0697895778284771,"LINC01091",5.42808995285843,0.269586487255405,"LINC01091",0.621206288728946,FALSE
"ENSG00000249481","SPATS1",-3.8021918108616,0.0709152504635483,"SPATS1",-1.62894529889493,0.71313190458004,"SPATS1",1.53671734580164,FALSE
"ENSG00000180613","GSX2",-3.92845635546873,0.0726840509556583,"GSX2",-1.65021211384676,0.727434885374458,"GSX2",1.6109619524501,FALSE
"ENSG00000180801","ARSJ",2.96266277191323,0.0726840509556583,"ARSJ",2.44612879994264,0.422146593378433,"ARSJ",0.365244674293624,FALSE
"ENSG00000102755","FLT1",2.84620906145554,0.0729954364967752,"FLT1",3.30576101861256,0.00173130087814295,"FLT1",0.324952305213277,TRUE
"ENSG00000080224","EPHA6",1.67964393707485,0.0742074063120019,"EPHA6",-0.0939724287518307,0.997138100692969,"EPHA6",1.25413615949949,FALSE
"ENSG00000105642","KCNN1",-1.2493713687297,0.0742074063120019,"KCNN1",-0.219824184990992,0.986260043356027,"KCNN1",0.727999795173155,FALSE
"ENSG00000124942","AHNAK",2.36362640892165,0.0760288641437604,"AHNAK",1.22451647507056,0.640999801364688,"AHNAK",0.805472358743065,FALSE
"ENSG00000134013","LOXL2",2.06575403663853,0.0760288641437604,"LOXL2",2.22233237667886,0.0874475950016067,"LOXL2",0.110717606029452,FALSE
"ENSG00000212802","RPL15P3",2.6011551087971,0.0760288641437604,"RPL15P3",0.181347370173139,0.995154265654586,"RPL15P3",1.71106246114869,FALSE
"ENSG00000182983","ZNF662",-5.86986466443645,0.0769600682617064,"ZNF662",-2.96887386185173,0.63837937755876,"ZNF662",2.05131026866746,FALSE
"ENSG00000184058","TBX1",3.91558787263576,0.0769600682617064,"TBX1",2.34421253369083,0.339274626829168,"TBX1",1.11113015795727,FALSE
"ENSG00000104901","DKKL1",2.82404483457723,0.0785755641032323,"DKKL1",2.44467102825915,0.150479076216386,"DKKL1",0.268257791052062,FALSE
"ENSG00000283093","CENPVL2",7.21860996420908,0.0794987836135571,"CENPVL2",4.62736505230958,NA,"CENPVL2",1.83228684891927,NA
"ENSG00000124749","COL21A1",3.65285471666438,0.0822926798086265,"COL21A1",3.74362464741698,0.503758847953629,"COL21A1",0.0641840335629985,FALSE
"ENSG00000122574","WIPF3",-1.42895848409027,0.0826493254612072,"WIPF3",-1.66900173001533,0.00813709576912392,"WIPF3",0.169736206971634,TRUE
"ENSG00000169908","TM4SF1",3.38860415308711,0.0826493254612072,"TM4SF1",3.60709893172674,0.0220531242060353,"TM4SF1",0.154499139629939,TRUE
"ENSG00000173546","CSPG4",2.45798171304287,0.0826493254612072,"CSPG4",2.0328256200218,0.0853038472818553,"CSPG4",0.30063075643798,FALSE
"ENSG00000093100","ENSG00000093100",3.62144696459983,0.0829117480787094,"ENSG00000093100",2.46236866077725,0.945884715353362,"ENSG00000093100",0.819592128559146,FALSE
"ENSG00000245904","BTG1-DT",2.1672049242187,0.0829117480787094,"BTG1-DT",2.80089255012033,0.0143285065544378,"BTG1-DT",0.448084817429045,TRUE
"ENSG00000280229","ENSG00000280229",-2.21392791256983,0.0829117480787094,"ENSG00000280229",-0.428469685247044,0.931757814078524,"ENSG00000280229",1.26250962006525,FALSE
"ENSG00000176142","TMEM39A",1.07076592593539,0.0863060781217144,"TMEM39A",0.85015855813719,0.40431181970708,"TMEM39A",0.155992965749819,FALSE
"ENSG00000259132","ENSG00000259132",4.07316705717175,0.0863060781217144,"ENSG00000259132",4.57652552075223,0.018587793070032,"ENSG00000259132",0.3559281829654,TRUE
"ENSG00000067048","DDX3Y",12.820927546202,0.0867042057706629,"DDX3Y",12.7996434953817,0.094696267200763,"DDX3Y",0.0150500966661486,FALSE
"ENSG00000213553","RPLP0P6",2.03586746996481,0.0874509719164002,"RPLP0P6",0.430689354426665,0.978661592440302,"RPLP0P6",1.13503233050927,FALSE
"ENSG00000177469","CAVIN1",2.29606029588289,0.0884771543981936,"CAVIN1",1.91440862634991,0.352919654756816,"CAVIN1",0.269868483577937,FALSE
"ENSG00000128016","ZFP36",1.92836892546547,0.0897236642243378,"ZFP36",1.52102237795428,0.142060934416125,"ZFP36",0.288037506038094,FALSE
"ENSG00000213949","ITGA1",2.5886677465468,0.0918265799961677,"ITGA1",2.37157849451556,0.363029760210886,"ITGA1",0.153505282234008,FALSE
"ENSG00000152583","SPARCL1",2.54095583199442,0.0925895811390464,"SPARCL1",-1.29203282714981,0.704465948287014,"SPARCL1",2.71033227309201,FALSE
"ENSG00000163430","FSTL1",1.62979453298525,0.0925895811390464,"FSTL1",0.660544365033623,0.856230236853249,"FSTL1",0.685363366424797,FALSE
"ENSG00000234851","RPL23AP42",1.82596032572485,0.0925895811390464,"RPL23AP42",0.684924813928888,0.849420957313352,"RPL23AP42",0.806833947965588,FALSE
"ENSG00000134954","ETS1",3.17878647104301,0.0927816124978496,"ETS1",1.46405718730443,0.477734164510332,"ETS1",1.2124967044307,FALSE
"ENSG00000108691","CCL2",2.73280164518391,0.0937697995542918,"CCL2",2.04397170438476,0.43805320661857,"CCL2",0.487076322223411,FALSE
"ENSG00000000005","TNMD",3.645705505973,0.0945889750157614,"TNMD",0.924093977470296,0.957283489278383,"TNMD",1.92446996755974,FALSE
"ENSG00000158764","ITLN2",-6.24797806192099,0.0945889750157614,"ITLN2",-4.7061637175452,0.298668157481662,"ITLN2",1.09022737823881,FALSE
"ENSG00000137962","ARHGAP29",1.90816229279157,0.0948353843141014,"ARHGAP29",1.21365165593067,0.744588074699848,"ARHGAP29",0.491093180930527,FALSE
"ENSG00000143341","HMCN1",3.33916978922211,0.0948353843141014,"HMCN1",1.6941782974809,0.533272347484505,"HMCN1",1.16318463880438,FALSE
"ENSG00000168386","FILIP1L",1.7709653389404,0.0948353843141014,"FILIP1L",1.24561895375379,0.432430456860327,"FILIP1L",0.371475991437289,FALSE
"ENSG00000087494","PTHLH",-2.28081221572316,0.0977402977659927,"PTHLH",-2.66358721792434,0.0872241094837518,"PTHLH",0.270662799725151,FALSE
"ENSG00000120332","TNN",3.85366082183875,0.0977402977659927,"TNN",1.39024148519004,0.827302676303124,"TNN",1.74190051785036,FALSE
"ENSG00000144655","CSRNP1",1.31336155165875,0.0977402977659927,"CSRNP1",1.38433127390424,0.0806021247845944,"CSRNP1",0.0501831718587089,FALSE
"ENSG00000277196","ENSG00000277196",-1.98650089287394,0.0977402977659927,"ENSG00000277196",-1.69481967887916,0.43081197287955,"ENSG00000277196",0.206249764360437,FALSE
"ENSG00000092607","TBX15",3.57953978399399,0.0980229545597339,"TBX15",1.97301361881772,0.521281234115898,"TBX15",1.13598554554976,FALSE
"ENSG00000197496","SLC2A10",2.27838833434519,0.0980229545597339,"SLC2A10",1.59139876005892,0.359334314086149,"SLC2A10",0.485774986582286,FALSE
"ENSG00000274588","DGKK",-1.45316264159494,0.0980229545597339,"DGKK",-1.52496458485268,0.0412204761415066,"DGKK",0.050771640979922,TRUE
"ENSG00000010932","FMO1",5.1848423053157,0.101277606148664,"FMO1",1.01795925021229,NA,"FMO1",2.94643126467494,NA
"ENSG00000129422","MTUS1",-2.07122841709091,0.101277606148664,"MTUS1",-2.1364138335414,0.141175351291078,"MTUS1",0.0460930500066138,FALSE
"ENSG00000168675","LDLRAD4",2.04548329976126,0.10155349099142,"LDLRAD4",0.977377638724484,0.60358654301483,"LDLRAD4",0.755264755942845,FALSE
"ENSG00000129038","LOXL1",0.917235471036846,0.102419071583392,"LOXL1",1.49616372431426,0.0143565973826556,"LOXL1",0.409364093712945,TRUE
"ENSG00000012817","KDM5D",12.5182966036841,0.102461476814531,"KDM5D",12.317570709074,0.123120661865086,"KDM5D",0.141934641238569,FALSE
"ENSG00000170891","CYTL1",3.81542919823861,0.102751624525998,"CYTL1",0.723467468457522,0.988510842891389,"CYTL1",2.18634710629749,FALSE
"ENSG00000205746","PKD1P4",1.2056073646812,0.102751624525998,"PKD1P4",1.29788144904792,0.0490994113264446,"PKD1P4",0.0652476307834835,TRUE
"ENSG00000236552","RPL13AP5",2.30677368410137,0.102751624525998,"RPL13AP5",0.0641597913083572,0.997138100692969,"RPL13AP5",1.5857674911771,FALSE
"ENSG00000145632","PLK2",1.71001383403139,0.106256733585672,"PLK2",0.918734736704004,0.72785486164048,"PLK2",0.559518815531368,FALSE
"ENSG00000226085","UQCRFS1P1",1.36655768814581,0.107039317512446,"UQCRFS1P1",0.944428071642374,0.453910135410826,"UQCRFS1P1",0.298490714369256,FALSE
"ENSG00000158710","TAGLN2",1.36625615202125,0.10868690217813,"TAGLN2",1.37834805145648,0.398280360705399,"TAGLN2",0.00855026408807985,FALSE
"ENSG00000087884","AAMDC",1.46504973353488,0.109812581131197,"AAMDC",1.4593752867657,0.0786409124575989,"AAMDC",0.00401243978996696,FALSE
"ENSG00000159212","CLIC6",3.35222818870831,0.109909788541675,"CLIC6",1.15227018500639,0.908003296256135,"CLIC6",1.55560522274325,FALSE
"ENSG00000242071","RPL7AP6",1.88190963383854,0.109909788541675,"RPL7AP6",0.512396987793097,0.953293928076932,"RPL7AP6",0.968391678939468,FALSE
"ENSG00000104324","CPQ",1.8203456410754,0.110937189246856,"CPQ",0.912781868491306,0.833665535826532,"CPQ",0.641744497953461,FALSE
"ENSG00000255104","ZNF286A-TBC1D26",2.04115929242918,0.111341346960092,"ZNF286A-TBC1D26",1.82907324115976,0.156417808014683,"ZNF286A-TBC1D26",0.149967485047688,FALSE
"ENSG00000100234","TIMP3",2.67003666195842,0.11280718428694,"TIMP3",1.60900132426541,0.424250917149207,"TIMP3",0.750265282361287,FALSE
"ENSG00000115738","ID2",1.54116041385267,0.114223832663639,"ID2",0.960605854649916,0.486486214096514,"ID2",0.410514065661037,FALSE
"ENSG00000118526","TCF21",4.65874243554059,0.114223832663639,"TCF21",2.06673884355688,0.83263370429665,"TCF21",1.83282331675157,FALSE
"ENSG00000164675","IQUB",3.26333971042104,0.114223832663639,"IQUB",1.78928211013941,0.723354309794814,"IQUB",1.04231612501871,FALSE
"ENSG00000253537","PCDHGA7",-3.28665383983458,0.114223832663639,"PCDHGA7",-7.12414714417862,6.30748295053765e-16,"PCDHGA7",2.71351753825964,TRUE
"ENSG00000204103","MAFB",1.48225011102716,0.11587501842538,"MAFB",0.531664443826875,0.907000687976687,"MAFB",0.672165571376063,FALSE
"ENSG00000260197","ENSG00000260197",6.94769957808296,0.11587501842538,"ENSG00000260197",6.92519765351729,0.129564310359897,"ENSG00000260197",0.0159112634501349,FALSE
"ENSG00000130475","FCHO1",-1.14987652927597,0.116069452280459,"FCHO1",-0.58570622157872,0.707505868664061,"FCHO1",0.398928650316824,FALSE
"ENSG00000145681","HAPLN1",2.31595025381889,0.116663873758504,"HAPLN1",3.56406994786604,NA,"HAPLN1",0.882553899393223,NA
"ENSG00000020577","SAMD4A",1.16256777248001,0.116732203115459,"SAMD4A",0.976120975681192,0.529940115826113,"SAMD4A",0.131837794346954,FALSE
"ENSG00000106333","PCOLCE",2.32906488467777,0.117369573867537,"PCOLCE",1.7029478435799,0.0490994113264446,"PCOLCE",0.442731605576762,TRUE
"ENSG00000133115","STOML3",4.51272062120233,0.117369573867537,"STOML3",2.67226247309118,0.514389493477967,"STOML3",1.30140043701944,FALSE
"ENSG00000137076","TLN1",1.53805347683352,0.117369573867537,"TLN1",0.916068825047128,0.509764353264602,"TLN1",0.43980956507211,FALSE
"ENSG00000139239","RPL14P1",2.53187040853332,0.117369573867537,"RPL14P1",0.797464934852609,0.907902189507665,"RPL14P1",1.2264098717667,FALSE
"ENSG00000176014","TUBB6",1.36770960835858,0.117369573867537,"TUBB6",0.977476641995125,0.504183032770712,"TUBB6",0.275936376758138,FALSE
"ENSG00000164107","HAND2",3.23450228955676,0.118777000960729,"HAND2",3.00324587091118,0.318326968694581,"HAND2",0.163522981817206,FALSE
"ENSG00000146242","TPBG",2.50122575920005,0.120913793430115,"TPBG",1.40311412552669,0.171348380088928,"TPBG",0.776482182670266,FALSE
"ENSG00000214485","RPL7P1",2.44612182099603,0.120913793430115,"RPL7P1",-0.0132672858375546,0.998638358966077,"RPL7P1",1.73905071501835,FALSE
"ENSG00000243199","RPL6P10",1.90917288397044,0.121946789507621,"RPL6P10",0.637838169013921,0.934343445497706,"RPL6P10",0.898969398103619,FALSE
"ENSG00000187498","COL4A1",1.94662284898059,0.124707356538015,"COL4A1",1.8518790166494,0.390832513671148,"COL4A1",0.0669940063169854,FALSE
"ENSG00000233901","LINC01503",2.56838890953563,0.125190374825817,"LINC01503",1.39471916500307,0.837836425853432,"LINC01503",0.829909835232457,FALSE
"ENSG00000160801","PTH1R",2.73693649872475,0.126161082217612,"PTH1R",-0.242350199660931,0.995154265654586,"PTH1R",2.10667382752739,FALSE
"ENSG00000116729","WLS",2.23630781965583,0.130260302576607,"WLS",1.1923592560021,0.503982627556512,"WLS",0.738183108569509,FALSE
"ENSG00000173867","ENSG00000173867",3.31716620055332,0.130260302576607,"ENSG00000173867",2.15973424797321,0.596671334946443,"ENSG00000173867",0.818427982431381,FALSE
"ENSG00000229638","RPL4P4",2.18196187194212,0.131815852049648,"RPL4P4",0.0921324749963862,0.996048615179754,"RPL4P4",1.47773253810332,FALSE
"ENSG00000284922","LRTOMT",-1.80247905686855,0.131815852049648,"LRTOMT",-1.02918432542529,0.649428218536363,"LRTOMT",0.546801948459361,FALSE
"ENSG00000291033","TXLNGY",12.0785777886876,0.131815852049648,"TXLNGY",11.6968764940295,0.15728383018856,"TXLNGY",0.269903573840423,FALSE
"ENSG00000285693","ENSG00000285693",-5.02409879757716,0.133743620635225,"ENSG00000285693",-0.888440403957133,0.957473593121242,"ENSG00000285693",2.92435209479978,FALSE
"ENSG00000176601","MAP3K19",7.05033138518568,0.134036901775017,NA,NA,NA,"MAP3K19",NA,NA
"ENSG00000004399","PLXND1",1.47099308116635,0.135043968630898,"PLXND1",1.13871118949947,0.504871165346506,"PLXND1",0.234958778863148,FALSE
"ENSG00000139116","KIF21A",-1.33513818478338,0.135043968630898,"KIF21A",-1.451544484822,0.171348380088928,"KIF21A",0.0823116841301387,FALSE
"ENSG00000169896","ITGAM",-4.45768442638078,0.135043968630898,"ITGAM",-4.05280567067821,0.0367872930901247,"ITGAM",0.286292513715665,TRUE
"ENSG00000233426","EIF3FP3",2.50551997262257,0.135043968630898,"EIF3FP3",-0.00599285542827224,0.999087696395265,"EIF3FP3",1.77590775175176,FALSE
"ENSG00000268654","MIMT1",7.08472891975165,0.135043968630898,"MIMT1",6.44155914025293,0.504257031888809,"MIMT1",0.454789712537802,FALSE
"ENSG00000101608","MYL12A",1.24415320541646,0.135578595684004,"MYL12A",1.27770407573055,0.0170036743835144,"MYL12A",0.0237240479138048,TRUE
"ENSG00000187627","RGPD1",1.96977603543231,0.135578595684004,"RGPD1",1.78354151491492,0.372739970068548,"RGPD1",0.131687692348875,FALSE
"ENSG00000114854","TNNC1",2.51869625325564,0.136170058023148,"TNNC1",2.23984628326699,0.126346692780897,"TNNC1",0.197176704712638,FALSE
"ENSG00000186994","KANK3",1.47670429665122,0.138341336374418,"KANK3",0.903972487086643,0.360497369998606,"KANK3",0.404982546344353,FALSE
"ENSG00000167244","IGF2",3.13074893762141,0.140959705380063,"IGF2",1.92431597308045,0.423409200009,"IGF2",0.853076930273908,FALSE
"ENSG00000183287","CCBE1",2.66073522029933,0.142356044811752,"CCBE1",0.197137481716232,0.995154265654586,"CCBE1",1.74202666706795,FALSE
"ENSG00000259417","CTXND1",3.03622517844367,0.142356044811752,"CTXND1",-1.11498954225485,0.872286248066705,"CTXND1",2.93535207916734,FALSE
"ENSG00000105880","DLX5",-3.29582805162801,0.143099643068736,"DLX5",-3.34743493459338,0.114766583869706,"DLX5",0.0364915769007144,FALSE
"ENSG00000077092","RARB",2.2716122689408,0.143112275394332,"RARB",0.478198756973491,0.978661592440302,"RARB",1.26813485578367,FALSE
"ENSG00000101665","SMAD7",1.3380410849647,0.146567619974099,"SMAD7",1.12538613313558,0.101544931252106,"SMAD7",0.150369758491268,FALSE
"ENSG00000112414","ADGRG6",2.97942954477129,0.146567619974099,"ADGRG6",1.30985540503905,0.780402621607045,"ADGRG6",1.18056719589837,FALSE
"ENSG00000115461","IGFBP5",2.40270526480098,0.146567619974099,"IGFBP5",1.26926956313796,0.759389619569082,"IGFBP5",0.801460070684855,FALSE
"ENSG00000155011","DKK2",2.26113739375564,0.146567619974099,"DKK2",1.18233532013772,0.765480440756515,"DKK2",0.762828261813342,FALSE
"ENSG00000171621","SPSB1",1.15291509305191,0.146567619974099,"SPSB1",1.12451006947999,0.0132542444853621,"SPSB1",0.0200853847874668,TRUE
"ENSG00000255152","MSH5-SAPCD1",1.53940996677427,0.147912845646483,"MSH5-SAPCD1",1.66625013213946,0.0284116477614028,"MSH5-SAPCD1",0.0896895410565444,TRUE
"ENSG00000291031","BCORP1",6.80273681869756,0.147912845646483,"BCORP1",7.05809750116779,0.118804103635802,"BCORP1",0.180567270223124,FALSE
